"Date","runname","Dailypassage"
2005-03-01,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-02,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-03,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-04,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-05,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-06,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-07,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-08,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-09,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-10,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-11,"Late.Fall.Chinook.Passage.Estimate",33
2005-03-12,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-13,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-14,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-15,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-16,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-17,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-18,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-19,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-20,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-21,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-25,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-26,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-27,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-28,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-29,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-30,"Late.Fall.Chinook.Passage.Estimate",0
2005-03-31,"Late.Fall.Chinook.Passage.Estimate",0
2005-04-01,"Late.Fall.Chinook.Passage.Estimate",36
2005-04-02,"Late.Fall.Chinook.Passage.Estimate",297
2005-04-03,"Late.Fall.Chinook.Passage.Estimate",171
2005-04-04,"Late.Fall.Chinook.Passage.Estimate",62
2005-04-05,"Late.Fall.Chinook.Passage.Estimate",518
2005-04-06,"Late.Fall.Chinook.Passage.Estimate",577
2005-04-07,"Late.Fall.Chinook.Passage.Estimate",163
2005-04-08,"Late.Fall.Chinook.Passage.Estimate",359
2005-04-10,"Late.Fall.Chinook.Passage.Estimate",2697
2005-04-11,"Late.Fall.Chinook.Passage.Estimate",863
2005-04-12,"Late.Fall.Chinook.Passage.Estimate",983
2005-04-13,"Late.Fall.Chinook.Passage.Estimate",354
2005-04-14,"Late.Fall.Chinook.Passage.Estimate",580
2005-04-15,"Late.Fall.Chinook.Passage.Estimate",441
2005-04-19,"Late.Fall.Chinook.Passage.Estimate",0
2005-04-20,"Late.Fall.Chinook.Passage.Estimate",64
2005-04-21,"Late.Fall.Chinook.Passage.Estimate",84
2005-04-22,"Late.Fall.Chinook.Passage.Estimate",145
2005-04-23,"Late.Fall.Chinook.Passage.Estimate",0
2005-04-24,"Late.Fall.Chinook.Passage.Estimate",0
2005-04-25,"Late.Fall.Chinook.Passage.Estimate",0
2005-04-26,"Late.Fall.Chinook.Passage.Estimate",0
2005-04-27,"Late.Fall.Chinook.Passage.Estimate",0
2005-04-28,"Late.Fall.Chinook.Passage.Estimate",117
2005-04-29,"Late.Fall.Chinook.Passage.Estimate",0
2005-04-30,"Late.Fall.Chinook.Passage.Estimate",162
2005-05-03,"Late.Fall.Chinook.Passage.Estimate",0
2005-05-04,"Late.Fall.Chinook.Passage.Estimate",0
2005-05-06,"Late.Fall.Chinook.Passage.Estimate",887
2005-05-07,"Late.Fall.Chinook.Passage.Estimate",519
2005-05-08,"Late.Fall.Chinook.Passage.Estimate",145
2005-05-11,"Late.Fall.Chinook.Passage.Estimate",7402
2005-05-12,"Late.Fall.Chinook.Passage.Estimate",1619
2005-05-13,"Late.Fall.Chinook.Passage.Estimate",739
2005-06-07,"Late.Fall.Chinook.Passage.Estimate",258
2005-06-08,"Late.Fall.Chinook.Passage.Estimate",72
2005-06-09,"Late.Fall.Chinook.Passage.Estimate",73
2005-06-10,"Late.Fall.Chinook.Passage.Estimate",197
2005-06-11,"Late.Fall.Chinook.Passage.Estimate",134
2005-06-12,"Late.Fall.Chinook.Passage.Estimate",290
2005-06-13,"Late.Fall.Chinook.Passage.Estimate",0
2005-06-14,"Late.Fall.Chinook.Passage.Estimate",0
2005-06-15,"Late.Fall.Chinook.Passage.Estimate",92
2005-06-16,"Late.Fall.Chinook.Passage.Estimate",0
2005-06-17,"Late.Fall.Chinook.Passage.Estimate",0
2005-06-18,"Late.Fall.Chinook.Passage.Estimate",69
2005-06-19,"Late.Fall.Chinook.Passage.Estimate",0
2005-06-20,"Late.Fall.Chinook.Passage.Estimate",0
2005-06-21,"Late.Fall.Chinook.Passage.Estimate",196
2005-06-22,"Late.Fall.Chinook.Passage.Estimate",0
2005-06-23,"Late.Fall.Chinook.Passage.Estimate",0
2005-06-24,"Late.Fall.Chinook.Passage.Estimate",0
2005-06-25,"Late.Fall.Chinook.Passage.Estimate",224
2005-06-26,"Late.Fall.Chinook.Passage.Estimate",144
2005-06-27,"Late.Fall.Chinook.Passage.Estimate",69
2005-06-28,"Late.Fall.Chinook.Passage.Estimate",212
2005-06-29,"Late.Fall.Chinook.Passage.Estimate",71
2005-06-30,"Late.Fall.Chinook.Passage.Estimate",145
2005-07-01,"Late.Fall.Chinook.Passage.Estimate",73
2005-07-02,"Late.Fall.Chinook.Passage.Estimate",262
2005-07-03,"Late.Fall.Chinook.Passage.Estimate",143
2005-07-04,"Late.Fall.Chinook.Passage.Estimate",469
2005-07-05,"Late.Fall.Chinook.Passage.Estimate",327
2005-07-06,"Late.Fall.Chinook.Passage.Estimate",157
2005-07-07,"Late.Fall.Chinook.Passage.Estimate",223
2005-07-08,"Late.Fall.Chinook.Passage.Estimate",217
2005-07-09,"Late.Fall.Chinook.Passage.Estimate",134
2005-07-10,"Late.Fall.Chinook.Passage.Estimate",328
2005-07-11,"Late.Fall.Chinook.Passage.Estimate",353
2005-07-12,"Late.Fall.Chinook.Passage.Estimate",201
2005-07-13,"Late.Fall.Chinook.Passage.Estimate",73
2005-07-14,"Late.Fall.Chinook.Passage.Estimate",222
2005-07-15,"Late.Fall.Chinook.Passage.Estimate",218
2005-07-16,"Late.Fall.Chinook.Passage.Estimate",150
2005-07-17,"Late.Fall.Chinook.Passage.Estimate",0
2005-07-18,"Late.Fall.Chinook.Passage.Estimate",32538
2005-07-19,"Late.Fall.Chinook.Passage.Estimate",306
2005-07-20,"Late.Fall.Chinook.Passage.Estimate",320
2005-07-21,"Late.Fall.Chinook.Passage.Estimate",0
2005-07-22,"Late.Fall.Chinook.Passage.Estimate",452
2005-07-23,"Late.Fall.Chinook.Passage.Estimate",624
2005-07-24,"Late.Fall.Chinook.Passage.Estimate",465
2005-07-25,"Late.Fall.Chinook.Passage.Estimate",287
2005-07-26,"Late.Fall.Chinook.Passage.Estimate",497
2005-07-27,"Late.Fall.Chinook.Passage.Estimate",735
2005-07-28,"Late.Fall.Chinook.Passage.Estimate",299
2005-07-29,"Late.Fall.Chinook.Passage.Estimate",549
2005-07-30,"Late.Fall.Chinook.Passage.Estimate",890
2005-07-31,"Late.Fall.Chinook.Passage.Estimate",451
2005-08-01,"Late.Fall.Chinook.Passage.Estimate",954
2005-08-02,"Late.Fall.Chinook.Passage.Estimate",1003
2005-08-03,"Late.Fall.Chinook.Passage.Estimate",1215
2005-08-04,"Late.Fall.Chinook.Passage.Estimate",528
2005-08-05,"Late.Fall.Chinook.Passage.Estimate",758
2005-08-06,"Late.Fall.Chinook.Passage.Estimate",890
2005-08-07,"Late.Fall.Chinook.Passage.Estimate",612
2005-08-08,"Late.Fall.Chinook.Passage.Estimate",936
2005-08-09,"Late.Fall.Chinook.Passage.Estimate",836
2005-08-10,"Late.Fall.Chinook.Passage.Estimate",636
2005-08-11,"Late.Fall.Chinook.Passage.Estimate",382
2005-08-12,"Late.Fall.Chinook.Passage.Estimate",378
2005-08-13,"Late.Fall.Chinook.Passage.Estimate",362
2005-08-14,"Late.Fall.Chinook.Passage.Estimate",505
2005-08-15,"Late.Fall.Chinook.Passage.Estimate",598
2005-08-16,"Late.Fall.Chinook.Passage.Estimate",445
2005-08-17,"Late.Fall.Chinook.Passage.Estimate",302
2005-08-18,"Late.Fall.Chinook.Passage.Estimate",536
2005-08-19,"Late.Fall.Chinook.Passage.Estimate",552
2005-08-20,"Late.Fall.Chinook.Passage.Estimate",593
2005-08-21,"Late.Fall.Chinook.Passage.Estimate",202
2005-08-22,"Late.Fall.Chinook.Passage.Estimate",536
2005-08-23,"Late.Fall.Chinook.Passage.Estimate",497
2005-08-24,"Late.Fall.Chinook.Passage.Estimate",638
2005-08-25,"Late.Fall.Chinook.Passage.Estimate",986
2005-08-26,"Late.Fall.Chinook.Passage.Estimate",1180
2005-08-27,"Late.Fall.Chinook.Passage.Estimate",1039
2005-08-28,"Late.Fall.Chinook.Passage.Estimate",526
2005-08-29,"Late.Fall.Chinook.Passage.Estimate",713
2005-08-30,"Late.Fall.Chinook.Passage.Estimate",848
2005-08-31,"Late.Fall.Chinook.Passage.Estimate",1035
2005-09-01,"Late.Fall.Chinook.Passage.Estimate",608
2005-09-02,"Late.Fall.Chinook.Passage.Estimate",754
2005-09-03,"Late.Fall.Chinook.Passage.Estimate",205
2005-09-04,"Late.Fall.Chinook.Passage.Estimate",532
2005-09-05,"Late.Fall.Chinook.Passage.Estimate",618
2005-09-06,"Late.Fall.Chinook.Passage.Estimate",106
2005-09-07,"Late.Fall.Chinook.Passage.Estimate",831
2005-09-08,"Late.Fall.Chinook.Passage.Estimate",261
2005-09-09,"Late.Fall.Chinook.Passage.Estimate",115
2005-09-10,"Late.Fall.Chinook.Passage.Estimate",0
2005-09-11,"Late.Fall.Chinook.Passage.Estimate",237
2005-09-12,"Late.Fall.Chinook.Passage.Estimate",339
2005-09-13,"Late.Fall.Chinook.Passage.Estimate",392
2005-09-14,"Late.Fall.Chinook.Passage.Estimate",781
2005-09-21,"Late.Fall.Chinook.Passage.Estimate",1045
2005-09-22,"Late.Fall.Chinook.Passage.Estimate",1098
2005-09-23,"Late.Fall.Chinook.Passage.Estimate",0
2005-09-24,"Late.Fall.Chinook.Passage.Estimate",946
2005-09-25,"Late.Fall.Chinook.Passage.Estimate",2588
2005-09-26,"Late.Fall.Chinook.Passage.Estimate",1149
2005-09-27,"Late.Fall.Chinook.Passage.Estimate",533
2005-09-28,"Late.Fall.Chinook.Passage.Estimate",820
2005-09-29,"Late.Fall.Chinook.Passage.Estimate",912
2005-09-30,"Late.Fall.Chinook.Passage.Estimate",0
2005-10-01,"Late.Fall.Chinook.Passage.Estimate",0
2005-10-02,"Late.Fall.Chinook.Passage.Estimate",0
2005-10-03,"Late.Fall.Chinook.Passage.Estimate",462
2005-10-04,"Late.Fall.Chinook.Passage.Estimate",650
2005-10-05,"Late.Fall.Chinook.Passage.Estimate",1255
2005-10-06,"Late.Fall.Chinook.Passage.Estimate",240
2005-10-07,"Late.Fall.Chinook.Passage.Estimate",252
2005-10-08,"Late.Fall.Chinook.Passage.Estimate",736
2005-10-09,"Late.Fall.Chinook.Passage.Estimate",0
2005-10-10,"Late.Fall.Chinook.Passage.Estimate",970
2005-10-11,"Late.Fall.Chinook.Passage.Estimate",0
2005-10-12,"Late.Fall.Chinook.Passage.Estimate",0
2005-10-13,"Late.Fall.Chinook.Passage.Estimate",184
2005-10-14,"Late.Fall.Chinook.Passage.Estimate",398
2005-10-15,"Late.Fall.Chinook.Passage.Estimate",329
2005-10-16,"Late.Fall.Chinook.Passage.Estimate",133
2005-10-17,"Late.Fall.Chinook.Passage.Estimate",390
2005-10-18,"Late.Fall.Chinook.Passage.Estimate",316
2005-10-19,"Late.Fall.Chinook.Passage.Estimate",317
2005-10-20,"Late.Fall.Chinook.Passage.Estimate",381
2005-10-21,"Late.Fall.Chinook.Passage.Estimate",578
2005-10-22,"Late.Fall.Chinook.Passage.Estimate",566
2005-10-23,"Late.Fall.Chinook.Passage.Estimate",775
2005-10-24,"Late.Fall.Chinook.Passage.Estimate",235
2005-10-25,"Late.Fall.Chinook.Passage.Estimate",317
2005-10-26,"Late.Fall.Chinook.Passage.Estimate",228
2005-10-27,"Late.Fall.Chinook.Passage.Estimate",378
2005-10-28,"Late.Fall.Chinook.Passage.Estimate",660
2005-10-29,"Late.Fall.Chinook.Passage.Estimate",352
2005-10-30,"Late.Fall.Chinook.Passage.Estimate",509
2005-10-31,"Late.Fall.Chinook.Passage.Estimate",546
2005-11-01,"Late.Fall.Chinook.Passage.Estimate",609
2005-11-02,"Late.Fall.Chinook.Passage.Estimate",278
2005-11-03,"Late.Fall.Chinook.Passage.Estimate",270
2005-11-04,"Late.Fall.Chinook.Passage.Estimate",439
2005-11-05,"Late.Fall.Chinook.Passage.Estimate",521
2005-11-06,"Late.Fall.Chinook.Passage.Estimate",116
2005-11-07,"Late.Fall.Chinook.Passage.Estimate",79
2005-11-08,"Late.Fall.Chinook.Passage.Estimate",9041
2005-11-10,"Late.Fall.Chinook.Passage.Estimate",930
2005-11-11,"Late.Fall.Chinook.Passage.Estimate",274
2005-11-12,"Late.Fall.Chinook.Passage.Estimate",187
2005-11-13,"Late.Fall.Chinook.Passage.Estimate",220
2005-11-14,"Late.Fall.Chinook.Passage.Estimate",73
2005-11-15,"Late.Fall.Chinook.Passage.Estimate",222
2005-11-16,"Late.Fall.Chinook.Passage.Estimate",388
2005-11-17,"Late.Fall.Chinook.Passage.Estimate",279
2005-11-18,"Late.Fall.Chinook.Passage.Estimate",463
2005-11-19,"Late.Fall.Chinook.Passage.Estimate",107
2005-11-20,"Late.Fall.Chinook.Passage.Estimate",394
2005-11-21,"Late.Fall.Chinook.Passage.Estimate",100
2005-11-22,"Late.Fall.Chinook.Passage.Estimate",148
2005-11-23,"Late.Fall.Chinook.Passage.Estimate",71
2005-11-24,"Late.Fall.Chinook.Passage.Estimate",114
2005-11-25,"Late.Fall.Chinook.Passage.Estimate",0
2005-11-26,"Late.Fall.Chinook.Passage.Estimate",103
2005-11-27,"Late.Fall.Chinook.Passage.Estimate",37
2005-11-28,"Late.Fall.Chinook.Passage.Estimate",0
2005-11-29,"Late.Fall.Chinook.Passage.Estimate",32
2005-11-30,"Late.Fall.Chinook.Passage.Estimate",995
2005-12-01,"Late.Fall.Chinook.Passage.Estimate",75
2005-12-03,"Late.Fall.Chinook.Passage.Estimate",0
2005-12-04,"Late.Fall.Chinook.Passage.Estimate",829
2005-12-05,"Late.Fall.Chinook.Passage.Estimate",247
2005-12-06,"Late.Fall.Chinook.Passage.Estimate",130
2005-12-07,"Late.Fall.Chinook.Passage.Estimate",72
2005-12-08,"Late.Fall.Chinook.Passage.Estimate",36
2005-12-09,"Late.Fall.Chinook.Passage.Estimate",73
2005-12-10,"Late.Fall.Chinook.Passage.Estimate",169
2005-12-11,"Late.Fall.Chinook.Passage.Estimate",99
2005-12-12,"Late.Fall.Chinook.Passage.Estimate",157
2005-12-13,"Late.Fall.Chinook.Passage.Estimate",66
2005-12-14,"Late.Fall.Chinook.Passage.Estimate",114
2005-12-15,"Late.Fall.Chinook.Passage.Estimate",127
2005-12-16,"Late.Fall.Chinook.Passage.Estimate",217
2005-12-17,"Late.Fall.Chinook.Passage.Estimate",31
2005-12-18,"Late.Fall.Chinook.Passage.Estimate",32
2005-12-20,"Late.Fall.Chinook.Passage.Estimate",2197
2006-01-20,"Late.Fall.Chinook.Passage.Estimate",0
2006-01-21,"Late.Fall.Chinook.Passage.Estimate",645
2006-01-22,"Late.Fall.Chinook.Passage.Estimate",138
2006-01-23,"Late.Fall.Chinook.Passage.Estimate",0
2006-01-24,"Late.Fall.Chinook.Passage.Estimate",0
2006-01-25,"Late.Fall.Chinook.Passage.Estimate",0
2006-01-26,"Late.Fall.Chinook.Passage.Estimate",0
2006-01-27,"Late.Fall.Chinook.Passage.Estimate",0
2006-01-28,"Late.Fall.Chinook.Passage.Estimate",0
2006-01-30,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-01,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-07,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-08,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-09,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-10,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-11,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-12,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-13,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-14,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-15,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-16,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-17,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-18,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-19,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-20,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-21,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-22,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-23,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-24,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-25,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-26,"Late.Fall.Chinook.Passage.Estimate",0
2006-02-27,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-19,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-20,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-21,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-22,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-23,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-24,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-25,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-26,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-27,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-28,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-30,"Late.Fall.Chinook.Passage.Estimate",0
2006-03-31,"Late.Fall.Chinook.Passage.Estimate",0
2006-04-20,"Late.Fall.Chinook.Passage.Estimate",5402
2006-04-21,"Late.Fall.Chinook.Passage.Estimate",5028
2006-04-22,"Late.Fall.Chinook.Passage.Estimate",4771
2006-04-23,"Late.Fall.Chinook.Passage.Estimate",4938
2006-04-24,"Late.Fall.Chinook.Passage.Estimate",5891
2006-04-25,"Late.Fall.Chinook.Passage.Estimate",2918
2006-04-26,"Late.Fall.Chinook.Passage.Estimate",3619
2006-04-27,"Late.Fall.Chinook.Passage.Estimate",4332
2006-04-28,"Late.Fall.Chinook.Passage.Estimate",4258
2006-05-02,"Late.Fall.Chinook.Passage.Estimate",7234
2006-05-03,"Late.Fall.Chinook.Passage.Estimate",2796
2006-05-04,"Late.Fall.Chinook.Passage.Estimate",2549
2006-05-05,"Late.Fall.Chinook.Passage.Estimate",2563
2006-05-09,"Late.Fall.Chinook.Passage.Estimate",7818
2006-05-10,"Late.Fall.Chinook.Passage.Estimate",5301
2006-05-11,"Late.Fall.Chinook.Passage.Estimate",3300
2006-05-12,"Late.Fall.Chinook.Passage.Estimate",3515
2006-06-21,"Late.Fall.Chinook.Passage.Estimate",775
2006-06-22,"Late.Fall.Chinook.Passage.Estimate",781
2006-06-23,"Late.Fall.Chinook.Passage.Estimate",213
2006-06-24,"Late.Fall.Chinook.Passage.Estimate",371
2006-06-27,"Late.Fall.Chinook.Passage.Estimate",685
2006-06-28,"Late.Fall.Chinook.Passage.Estimate",740
2006-06-29,"Late.Fall.Chinook.Passage.Estimate",326
2006-06-30,"Late.Fall.Chinook.Passage.Estimate",590
2006-07-04,"Late.Fall.Chinook.Passage.Estimate",1390
2006-07-05,"Late.Fall.Chinook.Passage.Estimate",1192
2006-07-06,"Late.Fall.Chinook.Passage.Estimate",421
2006-07-07,"Late.Fall.Chinook.Passage.Estimate",650
2006-07-11,"Late.Fall.Chinook.Passage.Estimate",629
2006-07-12,"Late.Fall.Chinook.Passage.Estimate",744
2006-07-13,"Late.Fall.Chinook.Passage.Estimate",948
2006-07-14,"Late.Fall.Chinook.Passage.Estimate",2398
2006-07-18,"Late.Fall.Chinook.Passage.Estimate",3185
2006-07-19,"Late.Fall.Chinook.Passage.Estimate",2008
2006-07-20,"Late.Fall.Chinook.Passage.Estimate",1821
2006-07-21,"Late.Fall.Chinook.Passage.Estimate",1728
2006-07-25,"Late.Fall.Chinook.Passage.Estimate",922
2006-07-26,"Late.Fall.Chinook.Passage.Estimate",1909
2006-07-27,"Late.Fall.Chinook.Passage.Estimate",2272
2006-07-28,"Late.Fall.Chinook.Passage.Estimate",1340
2006-07-29,"Late.Fall.Chinook.Passage.Estimate",2302
2006-08-01,"Late.Fall.Chinook.Passage.Estimate",2207
2006-08-02,"Late.Fall.Chinook.Passage.Estimate",825
2006-08-03,"Late.Fall.Chinook.Passage.Estimate",1703
2006-08-04,"Late.Fall.Chinook.Passage.Estimate",1452
2006-08-05,"Late.Fall.Chinook.Passage.Estimate",2530
2006-08-08,"Late.Fall.Chinook.Passage.Estimate",1424
2006-08-09,"Late.Fall.Chinook.Passage.Estimate",1520
2006-08-10,"Late.Fall.Chinook.Passage.Estimate",1540
2006-08-11,"Late.Fall.Chinook.Passage.Estimate",2633
2006-08-12,"Late.Fall.Chinook.Passage.Estimate",3017
2006-08-15,"Late.Fall.Chinook.Passage.Estimate",3077
2006-08-16,"Late.Fall.Chinook.Passage.Estimate",2994
2006-08-17,"Late.Fall.Chinook.Passage.Estimate",2096
2006-08-18,"Late.Fall.Chinook.Passage.Estimate",2299
2006-08-19,"Late.Fall.Chinook.Passage.Estimate",2792
2006-08-22,"Late.Fall.Chinook.Passage.Estimate",1464
2006-08-23,"Late.Fall.Chinook.Passage.Estimate",2377
2006-08-24,"Late.Fall.Chinook.Passage.Estimate",3439
2006-08-25,"Late.Fall.Chinook.Passage.Estimate",2478
2006-08-26,"Late.Fall.Chinook.Passage.Estimate",3074
2006-08-29,"Late.Fall.Chinook.Passage.Estimate",2624
2006-08-30,"Late.Fall.Chinook.Passage.Estimate",117
2006-08-31,"Late.Fall.Chinook.Passage.Estimate",4866
2006-09-01,"Late.Fall.Chinook.Passage.Estimate",3042
2006-09-02,"Late.Fall.Chinook.Passage.Estimate",625
2006-09-05,"Late.Fall.Chinook.Passage.Estimate",469
2006-09-06,"Late.Fall.Chinook.Passage.Estimate",1155
2006-09-07,"Late.Fall.Chinook.Passage.Estimate",899
2006-09-08,"Late.Fall.Chinook.Passage.Estimate",53
2006-09-09,"Late.Fall.Chinook.Passage.Estimate",339
2006-09-12,"Late.Fall.Chinook.Passage.Estimate",1456
2006-09-13,"Late.Fall.Chinook.Passage.Estimate",1257
2006-09-21,"Late.Fall.Chinook.Passage.Estimate",339
2006-09-22,"Late.Fall.Chinook.Passage.Estimate",867
2006-09-23,"Late.Fall.Chinook.Passage.Estimate",447
2006-09-24,"Late.Fall.Chinook.Passage.Estimate",208
2006-09-25,"Late.Fall.Chinook.Passage.Estimate",0
2006-09-26,"Late.Fall.Chinook.Passage.Estimate",189
2006-09-27,"Late.Fall.Chinook.Passage.Estimate",0
2006-09-28,"Late.Fall.Chinook.Passage.Estimate",183
2006-09-29,"Late.Fall.Chinook.Passage.Estimate",198
2006-09-30,"Late.Fall.Chinook.Passage.Estimate",78
2006-10-01,"Late.Fall.Chinook.Passage.Estimate",79
2006-10-02,"Late.Fall.Chinook.Passage.Estimate",221
2006-10-03,"Late.Fall.Chinook.Passage.Estimate",142
2006-10-04,"Late.Fall.Chinook.Passage.Estimate",155
2006-10-05,"Late.Fall.Chinook.Passage.Estimate",147
2006-10-06,"Late.Fall.Chinook.Passage.Estimate",182
2006-10-07,"Late.Fall.Chinook.Passage.Estimate",338
2006-10-08,"Late.Fall.Chinook.Passage.Estimate",199
2006-10-09,"Late.Fall.Chinook.Passage.Estimate",0
2006-10-10,"Late.Fall.Chinook.Passage.Estimate",249
2006-10-11,"Late.Fall.Chinook.Passage.Estimate",420
2006-10-12,"Late.Fall.Chinook.Passage.Estimate",179
2006-10-13,"Late.Fall.Chinook.Passage.Estimate",718
2006-10-14,"Late.Fall.Chinook.Passage.Estimate",141
2006-10-15,"Late.Fall.Chinook.Passage.Estimate",165
2006-10-16,"Late.Fall.Chinook.Passage.Estimate",98
2006-10-17,"Late.Fall.Chinook.Passage.Estimate",672
2006-10-18,"Late.Fall.Chinook.Passage.Estimate",228
2006-10-19,"Late.Fall.Chinook.Passage.Estimate",134
2006-10-20,"Late.Fall.Chinook.Passage.Estimate",263
2006-10-21,"Late.Fall.Chinook.Passage.Estimate",147
2006-10-22,"Late.Fall.Chinook.Passage.Estimate",244
2006-10-23,"Late.Fall.Chinook.Passage.Estimate",321
2006-10-24,"Late.Fall.Chinook.Passage.Estimate",205
2006-10-25,"Late.Fall.Chinook.Passage.Estimate",207
2006-10-26,"Late.Fall.Chinook.Passage.Estimate",111
2006-10-27,"Late.Fall.Chinook.Passage.Estimate",158
2006-10-28,"Late.Fall.Chinook.Passage.Estimate",408
2006-10-29,"Late.Fall.Chinook.Passage.Estimate",309
2006-10-30,"Late.Fall.Chinook.Passage.Estimate",343
2006-10-31,"Late.Fall.Chinook.Passage.Estimate",202
2006-11-01,"Late.Fall.Chinook.Passage.Estimate",560
2006-11-02,"Late.Fall.Chinook.Passage.Estimate",89
2006-11-03,"Late.Fall.Chinook.Passage.Estimate",48
2006-11-04,"Late.Fall.Chinook.Passage.Estimate",93
2006-11-05,"Late.Fall.Chinook.Passage.Estimate",0
2006-11-06,"Late.Fall.Chinook.Passage.Estimate",45
2006-11-07,"Late.Fall.Chinook.Passage.Estimate",243
2006-11-08,"Late.Fall.Chinook.Passage.Estimate",42
2006-11-09,"Late.Fall.Chinook.Passage.Estimate",286
2006-11-10,"Late.Fall.Chinook.Passage.Estimate",706
2006-11-11,"Late.Fall.Chinook.Passage.Estimate",153
2006-11-12,"Late.Fall.Chinook.Passage.Estimate",394
2006-11-13,"Late.Fall.Chinook.Passage.Estimate",160
2006-11-14,"Late.Fall.Chinook.Passage.Estimate",731
2006-11-15,"Late.Fall.Chinook.Passage.Estimate",1411
2006-11-16,"Late.Fall.Chinook.Passage.Estimate",210
2006-11-17,"Late.Fall.Chinook.Passage.Estimate",78
2006-11-20,"Late.Fall.Chinook.Passage.Estimate",124
2006-11-21,"Late.Fall.Chinook.Passage.Estimate",118
